,Country,ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
68,Greece,GRC,1.113700008,1.047399998,0.986499977,0.933199978,0.887199974,0.846800041,0.809000015,0.770900011,0.730700016,0.687900019,0.643300009,0.598500013,0.556099987,0.518200016,0.485699987,0.459499979,0.439599991,0.425,0.414400005,0.406899977,0.401399994,0.396799994,0.392199993,0.386899996,0.380299997
69,Grenada,GRD,2.639999962,2.521999931,2.408200073,2.298900032,2.194599915,2.096899986,2.007699966,1.928199959,1.858399963,1.797699928,1.743899918,1.694400024,1.64659996,1.598799992,1.550599957,1.503199959,1.459000015,1.420400047,1.388500023,1.363000011,1.342199993,1.323600006,1.304500008,1.282900047,1.257999992
70,Guadeloupe,GLP,1.859199905,1.767900085,1.681200027,1.599100018,1.52130003,1.447399998,1.377200031,1.310700035,1.247500038,1.1875,1.130300045,1.075699997,1.023600006,0.973999977,0.927000046,0.882600021,0.841100025,0.802799988,0.767500019,0.735300016,0.705700016,0.678299999,0.652899981,0.628900003,0.60619998
71,Guam,GUM,2.664900017,2.576199913,2.487599945,2.398600006,2.308699989,2.21760006,2.125,2.032099915,1.940099907,1.850300026,1.76420002,1.683799934,1.609799957,1.542800045,1.482699966,1.42869997,1.379399967,1.332999992,1.288399982,1.244799995,1.202499962,1.161999989,1.124499989,1.090600014,1.060200024
72,Guatemala,GTM,8.315000153,7.925800323,7.551100159,7.192299652,6.850700378,6.527799988,6.224399948,5.940200043,5.674100113,5.425299835,5.192900085,4.975299835,4.77120018,4.579000092,4.397399902,4.226399994,4.066500092,3.918199921,3.780799866,3.652700043,3.531700134,3.415599823,3.302500153,3.190999985,3.079999924
73,Guinea,GIN,22.8651001,22.35509949,21.82899933,21.28739929,20.73240051,20.1723999,19.61840057,19.07630005,18.54660034,18.02449951,17.49179993,16.9246994,16.30910034,15.64199982,14.93220062,14.20249939,13.48439941,12.80800018,12.19449997,11.65080032,11.17259979,10.74420013,10.33919983,9.936799622,9.529399872
74,Guinea-Bissau,GNB,21.14049988,20.86029968,20.54029999,20.18269958,19.79290009,19.38399963,18.97389984,18.57910004,18.21089935,17.87299957,17.56260071,17.27059937,16.98179932,16.68419952,16.37319946,16.04680023,15.70650024,15.35839996,15.00769958,14.65639954,14.3052002,13.95420074,13.60330048,13.2529007,12.90480042
75,Guyana,GUY,6.176900101,6.020399857,5.863600159,5.711600113,5.567599869,5.432500076,5.305500031,5.183599854,5.065100098,4.950400162,4.84090004,4.738199997,4.643899918,4.559000015,4.483499908,4.418000031,4.3625,4.315499878,4.274599838,4.2375,4.201399994,4.163399887,4.12179985,4.075299835,4.023500061
76,Haiti,HTI,13.62400055,13.22590027,12.83730011,12.44889984,12.05979996,11.67030029,11.28339996,10.90619965,10.54599991,10.20780029,9.899299622,9.627500153,9.393000031,9.193099976,9.023699951,8.877200317,8.744000244,8.613800049,8.478299713,8.33259964,8.174299622,8.004399872,7.828900146,7.653099823,7.479199982
77,Honduras,HND,6.56309967,6.29280014,6.049300003,5.822700119,5.608300018,5.404600143,5.213999939,5.041500092,4.890399933,4.760100174,4.650500107,4.560599899,4.487599945,4.427799988,4.377999878,4.335100174,4.297200012,4.2625,4.228300095,4.19129982,4.147900009,4.095100021,4.032400131,3.959899902,3.877999878
78,Hong Kong,HKG,0.740100002,0.695699978,0.654400015,0.616699982,0.582399988,0.550899982,0.521500015,0.493499994,0.466300011,0.44000001,0.414699984,0.391100001,0.369700003,0.351099992,0.33499999,0.321399999,0.309800005,0.299499989,0.29000001,0.280999994,0.272199988,0.263700008,0.255500007,0.247799993,0.240700006
79,Hungary,HUN,1.716399956,1.634300041,1.55,1.466300011,1.384500027,1.306200027,1.232600021,1.163899994,1.10010004,1.041300011,0.987100029,0.936800003,0.88920002,0.843799973,0.800300026,0.759200001,0.721099997,0.686800003,0.656599998,0.630499983,0.607999992,0.588600016,0.571400023,0.555700016,0.541200018
80,Iceland,ISL,0.638899994,0.625,0.608500004,0.589799976,0.56880002,0.544899988,0.517799997,0.488199997,0.45710001,0.425400019,0.395099998,0.368099999,0.345499992,0.327699995,0.314599991,0.305100012,0.297399998,0.289400005,0.27980001,0.268099999,0.254900002,0.241300011,0.228900003,0.218799996,0.211199999
81,India,IND,12.42350006,12.07200012,11.72460022,11.38050003,11.03809967,10.69560013,10.35139999,10.0052002,9.657800293,9.309600067,8.961399841,8.614399719,8.270500183,7.93219986,7.601399994,7.279299927,6.966300201,6.66289978,6.370199966,6.090200043,5.826300049,5.581700134,5.357500076,5.15340004,4.968500137
82,Indonesia,IDN,8.189199829,7.831800079,7.48030014,7.137400055,6.805400085,6.486399841,6.181600189,5.890999985,5.614500046,5.352399826,5.104800034,4.871300125,4.650799942,4.442499924,4.245800018,4.060499954,3.886800003,3.724599838,3.573600006,3.433200073,3.302999878,3.182500076,3.07140007,2.968600082,2.87310009
83,Iran,IRN,5.691799927,5.411399841,5.152700043,4.913299942,4.689199829,4.475600052,4.268799973,4.066799927,3.868299866,3.671699905,3.476499939,3.283499908,3.095199966,2.914299965,2.742099953,2.579899979,2.429100037,2.289800072,2.161800003,2.045000076,1.939299965,1.844099998,1.758300018,1.68010006,1.608499908
