Entity,Code,Year,Discontinued breastfeeding (deaths),Non-exclusive breastfeeding (deaths),Child stunting (deaths),Low birth weight (deaths),Drug use (deaths),No access to handwashing facility (deaths),Secondhand smoke (deaths),Poor sanitation (deaths),Unsafe water source (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),High blood sugar (deaths),Child wasting (deaths),Iron deficiency (deaths)
Ghana,GHA,2016,20.5181930038,440.744680059,411.729960761,5883.29899571,0.109087499207,1168.56644534,97.4042200211,857.395262858,1089.87056927,1452.01580328,1143.80246667,1.21717559028,0.987473913847,9.72730680483,5099.81950113,37.4168835092
Greece,GRC,1990,0.134988363458,5.08371692846,0.788102373246,372.121236517,0.0131244882107,0.304042094975,10.1489594717,0.261076245941,0.112993448972,0.95993772317,4.09722732615,0.0202164428934,0.0503710748063,0.57235286522,12.0611662263,0.0312919265388
Greece,GRC,1995,0.0808991917007,4.13423628052,0.472089663275,301.252928309,0.0142867480372,0.231309562112,7.62983035409,0.104269683636,0.0687086636724,0.407423128655,3.08238429071,0.0152630042811,0.0445932263867,0.402348569774,9.23983142741,0.0244186988919
Greece,GRC,2000,0.0691605700704,4.10629058704,0.418031159219,222.194571797,0.0156297436973,0.214247384215,6.82227021764,0.0569542382072,0.0610057124773,0.245687625386,2.88975434317,0.0101238329334,0.0416064025783,0.28488332721,8.37630561394,0.0212593298848
Greece,GRC,2005,0.0717641181107,3.63543740426,0.350872349769,163.457517448,0.0182598703706,0.187498330349,5.41984289306,0.0435188692955,0.0635416366944,0.14772881211,2.23196071116,0.00939076562403,0.0387701641304,0.224689508483,6.76818157692,0.0187825685076
Greece,GRC,2006,0.0702323259792,3.47052783887,0.336061710963,155.664536271,0.0190516533649,0.179482837798,5.11105238244,0.0405991954051,0.0623505421504,0.131527506523,2.17945826629,0.0101611415667,0.0392192706674,0.217752332823,6.45546165177,0.0188582895744
Greece,GRC,2010,0.0861684224216,2.9673197747,0.279776122047,140.305168693,0.0220098793321,0.15984905215,4.05916373245,0.0419958430741,0.0746131521516,0.0837243879394,1.99136563414,0.0143390392077,0.0443210435833,0.203507944806,5.4606267666,0.0200230750299
Greece,GRC,2016,0.0811438069715,2.23577211323,0.210247522762,103.93208855,0.0185651719228,0.125654035487,2.9977474076,0.0382054551216,0.0704340947321,0.0464156197357,1.4354020375,0.0102601288444,0.0369030716929,0.154485522244,4.06562791105,0.01699695078
Greenland,GRL,1990,0.00510813149361,0.332594525763,0.176758328012,11.9470418622,0.000211079164443,0.0222739096664,0.361603745498,0.0120825807853,0.0114528643911,0.054576416574,0.0946855959692,0.000295403177933,0.00184309526319,0.00633387391713,0.712465266993,0.000266402922241
Greenland,GRL,1995,0.00347027476096,0.1384311981,0.0823613191394,8.0021045549,0.000138169539082,0.0109573597333,0.159727284777,0.00810087016846,0.00746656825739,0.0198879812121,0.04359972848,0.000207177126872,0.00152738214454,0.00331756959254,0.33221758279,0.000233514781644
Greenland,GRL,2000,0.00443237467963,0.0764901901005,0.037620611956,4.94598755295,0.000106286800519,0.00611176739345,0.0773423583482,0.00928701151073,0.00716999282787,0.00870951415117,0.0227631437515,0.000144204925383,0.00112803890083,0.00202853118431,0.167907576312,0.000193488953845
Greenland,GRL,2005,0.00752650926086,0.0833998036475,0.0289023591617,4.03343460525,0.000102790515841,0.00616698247147,0.062101809151,0.0141146041196,0.00780715117898,0.00637716786343,0.0155307275445,0.000121764379115,0.00103393555715,0.00171081839581,0.140331851506,0.000177892504673
Greenland,GRL,2006,0.00810879456286,0.0863957997046,0.0284579956181,4.10463434381,0.000109152454909,0.00636490087563,0.0623105178913,0.0148178384353,0.00798411143587,0.00616805183879,0.0147960426172,0.000118638475719,0.00102730586945,0.00172008092673,0.141054160822,0.000176669190452
Greenland,GRL,2010,0.00981977308634,0.0855626700853,0.0221972234476,3.53599052812,0.000110375163504,0.00622090960331,0.0510778974083,0.0159395033951,0.00849299983282,0.00431638726418,0.0098542375306,0.0000940992061914,0.000893708978776,0.00144741557045,0.120448922695,0.000169833492897
Greenland,GRL,2016,0.00863202931039,0.0729418542863,0.0144846540615,2.93559482295,0.000109695177129,0.00510878232095,0.0398907446177,0.0121480010116,0.00695799071518,0.00262042002365,0.00477749870893,0.000080309146016,0.000844486706147,0.00128506652418,0.0913412159622,0.000170654278808
Grenada,GRD,1990,0.093713793146,1.14537817828,0.727549511194,14.4356591265,0.000706048740643,0.992844063641,0.591761755671,0.951105790641,1.15370866762,1.62662026795,1.20331190806,0.02157733708,0.00693917471943,0.0481972353393,5.43041484861,0.00198013492115
Grenada,GRD,1995,0.0628381893154,0.847448017614,0.434079933059,11.306628466,0.0005917933674,0.595435866522,0.427125306508,0.599196014517,0.755293842942,0.58946888341,0.820690106971,0.0133108850353,0.00411897282907,0.0320072715668,3.46761985574,0.00176489339204
Grenada,GRD,2000,0.0348661845789,0.630242454838,0.284605013382,9.29704548777,0.000706398439494,0.369140976108,0.373311810145,0.301320587339,0.403323105382,0.297327969663,0.687618939585,0.00996358486442,0.0028506555906,0.0275566283437,2.51042839718,0.00143406154227
Grenada,GRD,2005,0.0239800158304,0.496528955561,0.218250374468,7.15148791083,0.000644925171746,0.25326918055,0.294993991179,0.181142902395,0.26462640467,0.142759651651,0.491754082159,0.00778787930699,0.00234363084523,0.0244184255057,1.8864512828,0.00119641439442
Grenada,GRD,2006,0.0226303952703,0.466167082617,0.201472705905,6.81705741982,0.000631127027711,0.234262442931,0.282697823654,0.166500527096,0.248191911001,0.122796965307,0.447442510966,0.00716367516897,0.00219980662663,0.0230672625129,1.75595569453,0.00116759034467
Grenada,GRD,2010,0.021776011672,0.467772581034,0.190953670723,6.85110424074,0.000851992417754,0.220493157785,0.287914218179,0.144223687825,0.23130596924,0.0934137475048,0.397508675149,0.00634963175564,0.00224012589289,0.0222704378237,1.6962251185,0.00114199720232
Grenada,GRD,2016,0.0199711900081,0.436366972868,0.168403287562,6.75052385622,0.00104447045599,0.200280514556,0.23442603335,0.122875481736,0.208114279835,0.0608381069055,0.502687582316,0.00561611041843,0.00201916492173,0.0198834845869,1.56629078862,0.0011291676694
Guam,GUM,1990,0.00807238016705,0.480674400105,0.242992856304,9.39128527257,0.00037843301864,0.102053514505,0.275331458447,0.0590135401815,0.10649420447,0.256881820924,0.334617282923,0.00160774912771,0.00338499637604,0.0320363903267,3.83621537874,0.00151388312014
Guam,GUM,1995,0.00840611750427,0.49352376352,0.196601759135,9.26908385265,0.000408299248129,0.0942742923905,0.259021546233,0.0585619680394,0.105767625492,0.219702380969,0.327782760478,0.00148245029708,0.00379762009067,0.0357643747336,3.6655507949,0.00173175517174
Guam,GUM,2000,0.00482442436904,0.527517075393,0.20817192053,7.62439161869,0.000469617868291,0.088548074799,0.255624998596,0.0320209245207,0.0606751730167,0.205125231566,0.346612399557,0.00173500028609,0.00423393316558,0.034416871074,3.31616833299,0.00186492534226
Guam,GUM,2005,0.00552531438397,0.570336512802,0.221189571252,8.09795498296,0.000552333469049,0.0928520334863,0.260817935786,0.0354067183944,0.0687074225352,0.219045540675,0.368564648802,0.0017328337567,0.00438063365681,0.0387149359142,3.16921257032,0.00180620872087
Guam,GUM,2006,0.00580260719693,0.577978052201,0.219536183177,8.26020438402,0.000567653129128,0.0941056004399,0.268692213668,0.0370004144041,0.0717707404187,0.221384224673,0.356124009027,0.00161464780635,0.00440339141658,0.0390453352882,3.14533563022,0.00178210538569
Guam,GUM,2010,0.00612750522306,0.615324905132,0.217028876591,8.92052520966,0.000643730936001,0.0988174858209,0.294190451345,0.038404440777,0.0745433298985,0.234337042266,0.323113098949,0.00155761707616,0.00452142944649,0.0422328284375,3.23348476515,0.00167175196366
Guam,GUM,2016,0.00600330393433,0.632271239024,0.232237944205,9.02993918908,0.000719790953322,0.099118338907,0.288999294094,0.0370282703549,0.0721231118285,0.211394783546,0.405394955317,0.0015447798676,0.00450183490744,0.0460677934982,3.40658173889,0.00172573290849
Guatemala,GTM,1990,227.239434298,1231.8222004,3375.71365262,4164.46578528,0.0419986853935,2717.38574479,495.071364635,4062.0376843,4364.81590807,2831.99600663,1671.25900621,17.4798999358,1.41939326771,9.52955216531,10753.1755953,0.176996926218
Guatemala,GTM,1995,174.884124366,1150.76247207,2591.14802904,3987.38390568,0.0473627569461,1991.38992796,460.493399707,2832.0202074,3071.31853885,2662.39325383,1697.5190747,17.5495531827,1.10054548621,11.3373970452,8621.08556312,0.195797385199
Guatemala,GTM,2000,127.134426921,1049.30474969,2085.71317156,3558.63540524,0.0544916585946,1551.66951622,428.282802341,2083.08058034,2371.48224342,2516.27176472,1753.70089793,7.31639977102,0.817338890429,13.9404229589,6959.98336651,0.202284509459
Guatemala,GTM,2005,70.8093974833,745.801773164,1460.48378743,2773.41873799,0.0627662760209,1022.04773343,334.178482495,1268.08225331,1431.62764611,2135.92057493,1506.70560928,3.96701939021,0.864816636183,16.5506393161,4436.98864339,0.215845747102
Guatemala,GTM,2006,66.7509003258,702.239883305,1356.99085886,2617.62288446,0.0645431285283,950.556636659,303.141052338,1198.88891069,1348.23864371,1970.44232197,1363.63476032,3.55604869657,0.866580567731,16.3604427707,4049.30808083,0.216351956914
Guatemala,GTM,2010,49.9049622274,520.49693755,994.145475807,2172.11328743,0.0675558864549,683.023901038,215.496999099,900.7533689,1011.671409,1323.9398062,884.193575473,2.94017688131,0.807278565228,14.2468220717,2738.56478775,0.228766171499
Guatemala,GTM,2016,28.8359155983,323.454238267,625.643838153,1809.22181591,0.070207374111,386.239905756,139.727823798,473.84758628,542.988220377,755.385267403,613.38794902,2.52358244252,0.684299679264,11.0997788202,1613.28917283,0.30559787528
Guinea,GIN,1990,41.5404917436,1521.67440331,3077.42362061,4423.04599439,0.0405971828212,2925.6145543,462.713075104,1903.7347481,2181.65457958,6089.20326284,2551.00038725,2.1760523436,1.45921741946,11.9956992502,15502.5567291,0.362654569175
Guinea,GIN,1995,66.2111047722,1940.3770677,3532.11840297,5273.06544321,0.0513053821658,3660.55501217,490.165331608,2809.91628497,3206.94796869,6555.76119708,2761.07729933,3.20963944574,1.55176347761,12.6687862508,16928.0605447,0.43429286373
Guinea,GIN,2000,81.4519535149,1822.63835072,3520.67093847,5093.07635124,0.0540796167542,3763.02259356,405.249015099,3364.8922057,3833.14361005,5549.35465157,2343.84238144,3.28967602677,1.467757951,11.6375171806,15019.9781676,0.429367173169
Guinea,GIN,2005,76.4840181441,1686.27893999,2298.15701003,5049.36363144,0.0579549697933,3666.62763136,314.260607695,3430.18411428,3969.38340076,4831.20746691,1855.45610261,2.76633113647,1.41675386073,12.2431228652,11862.0589617,0.428186432973
Guinea,GIN,2006,72.8340297802,1647.86092355,2183.30223289,5047.95881868,0.0588255395304,3541.69683294,304.156708123,3285.49939737,3819.59451736,4686.32744015,1831.7768719,2.70730810378,1.392259864,12.2123512979,11464.768502,0.429334929737
Guinea,GIN,2010,49.4649633823,1333.93638557,1839.05390866,5079.09371534,0.0649997098036,2772.29265869,251.624671655,2256.44857639,2675.60583092,4309.85971959,1820.51418413,2.60566524482,1.36696257939,12.5137859078,9780.87743154,0.454462095096
Guinea,GIN,2016,35.9692264494,1065.43215121,1247.40101578,4877.57984907,0.070118127105,2110.23646412,184.690270124,1576.48843866,1934.66889208,3481.2603799,1930.36390907,2.35163760576,1.17314724533,11.0434498552,7519.42010911,0.475430874227
Guinea-Bissau,GNB,1990,16.6116160782,291.784015136,657.680849971,809.642113495,0.00665363283749,666.443027226,32.3200218444,780.842771117,907.620954172,584.236662753,292.297817434,0.3026255118,0.23528475504,1.85031802335,2615.36961454,0.0321801534665
Guinea-Bissau,GNB,1995,15.2352360407,258.837106444,566.379643705,819.588813668,0.0069249238596,605.272174558,25.8193858431,714.91639389,831.841109043,510.722168654,256.673049973,0.388720854964,0.216103690163,1.65312696008,2318.37805321,0.0312702337331
Guinea-Bissau,GNB,2000,14.2937742407,244.764802025,433.160678833,820.269859936,0.00743080179619,589.532537869,22.9505462236,702.18541476,814.797369985,477.268730954,240.380456763,0.484149982601,0.235059545759,1.73355154265,1980.93709338,0.0315238577802
Guinea-Bissau,GNB,2005,15.417547111,311.492216039,646.318524899,825.686874283,0.00818246006066,678.868884282,21.3474047647,857.121330298,987.150238531,425.363139338,179.401204005,0.607312035913,0.239267929556,1.86753387945,2055.73568745,0.0324912242518
Guinea-Bissau,GNB,2006,10.6763617302,202.814235123,519.297579217,821.689859365,0.00828721877801,496.076030195,20.9224514621,581.749411967,668.742126536,413.486177222,179.21425401,0.623902902031,0.238242074754,1.87812910034,1697.65016649,0.0337598512048
Guinea-Bissau,GNB,2010,8.7609270781,162.818165678,231.103189021,795.878227017,0.00844446950084,417.41824356,21.7321000852,471.883853164,540.853244442,386.12542577,185.426282423,0.650891817883,0.256935354336,2.0865840049,1272.84792053,0.0490909813398
Guinea-Bissau,GNB,2016,6.51095819748,118.020265538,141.993127108,711.033137123,0.00806817166095,289.161582308,14.9910143584,332.344231973,382.2065987,248.831053985,155.539532077,0.409335072515,0.172177895686,1.46002747793,861.506816232,0.0494416921915
Guyana,GUY,1990,7.65339407466,59.4154313529,19.0604122708,417.418224797,0.00820484639865,62.0529655947,10.6576984863,97.6413838875,119.685731817,15.5413206244,20.2761725995,0.180315351601,0.194714838511,0.701773071244,268.69328372,0.0111993044113
Guyana,GUY,1995,6.3821139027,48.5175283447,14.1227349253,330.805242124,0.00808614005468,48.9006817394,8.51346523531,74.7522121331,94.1825469534,10.7915539797,16.6802843141,0.141933110962,0.128329073243,0.596839491867,205.05880217,0.0120505682938
Guyana,GUY,2000,5.31730494772,39.0305582201,10.1122277744,234.773182944,0.009935359832,38.7762986207,5.17864002409,58.5632901591,75.5629051857,6.17942407484,11.1972019361,0.119545954231,0.0976334250492,0.540708583459,141.482211195,0.0114792456183
Guyana,GUY,2005,2.40398140044,21.2003046806,9.18238464587,186.583381115,0.00760403498277,22.6409027029,4.69511841378,26.6285547333,37.1878545447,5.71790946847,8.15622088721,0.109715428463,0.0852609516438,0.439882541227,91.551226294,0.0097968023315
Guyana,GUY,2006,2.20464037682,19.7179372986,8.72136625919,175.302342611,0.00726103937329,21.1999902695,4.40514847691,24.2551966848,34.3976474242,5.30624308926,7.43299534512,0.0995793365192,0.0793284452922,0.416713875322,84.6906204664,0.00948078620617
Guyana,GUY,2010,1.41646023699,13.5181702702,6.84749217677,131.505951642,0.00772934437782,14.7187461051,3.30201060016,14.2338860493,22.6718178565,3.40549075173,5.05798742429,0.0718929257594,0.0692101958902,0.319894951297,58.5694734332,0.00849960786977
Guyana,GUY,2016,0.805028556414,7.5669986447,2.6972849292,102.537728667,0.0070524851879,7.85750180776,2.00343497282,6.11699789858,12.1507613833,1.4268329753,3.78229289082,0.0467222751262,0.0445972539339,0.19147887097,33.7627364022,0.00837745496162
Haiti,HTI,1990,242.509705033,3380.1637217,2348.20837527,3841.8797327,0.0513846685441,4327.89377934,386.185605362,5698.47458849,6472.16653842,3619.92215818,1596.95781782,23.9127941223,4.07828804307,46.5022149414,11758.0548024,0.0655985687222
Haiti,HTI,1995,193.291001234,2688.7974476,1801.69743817,3386.83483663,0.0504909636892,3504.35112932,244.323439386,4567.59682814,5212.35415152,3006.49557384,1341.7689097,18.0936720648,3.15924421594,36.6606734194,9805.92764265,0.0624734988633
Haiti,HTI,2000,124.545085296,1721.07976351,1054.55545498,3048.66423368,0.0520045602449,2420.72278235,191.311885651,2925.25802682,3366.73802981,2482.59247312,1125.38546541,11.9766287731,2.47225177664,28.7535276773,7157.68261108,0.0760107697856
Haiti,HTI,2005,110.397424777,1471.73290093,953.113964486,3083.85519545,0.0597869446755,2283.04957008,165.664355318,2754.27177589,3184.76974881,2221.00737234,1004.4413517,11.0865123826,2.33756715196,26.2277543201,6671.72105171,0.0923461438008
Haiti,HTI,2006,107.785464405,1439.80428641,921.389309038,3102.65387301,0.06208807351,2251.32858303,164.339293207,2700.80697323,3127.02675626,2190.8148517,954.561092121,11.1649699539,2.38888047249,26.4437735443,6539.57506378,0.0992536686644
Haiti,HTI,2010,172.048915664,2031.89317602,1039.08936478,3062.29636836,0.06803159788,3287.20226488,148.250693673,4402.93595484,5154.59144777,1935.40721217,731.446520394,10.2398320244,2.37502123304,24.9458278147,7970.806563,0.12614187524
Haiti,HTI,2016,62.356704555,831.161930343,434.224928345,2331.59314502,0.0652790153048,1300.88324467,88.4380678186,1541.03620722,1837.33429875,1146.06582648,467.938189924,6.45854187867,1.73669947747,16.5200241818,3513.80885437,0.165810319284
High-income Asia Pacific,,1990,12.1527156671,165.403673971,38.8563194658,2371.55105113,0.221340968985,25.8265408495,252.243175641,29.3752460564,39.3108395027,10.0853810135,171.726079518,4.13731194102,1.31572933802,12.1330991465,457.813114561,1.00696813706
High-income Asia Pacific,,1995,8.80674738955,110.431066945,23.5061355533,1681.3805302,0.225558427377,16.0947151515,154.075864687,12.9025815773,20.8317740785,0.870051058518,107.253423766,3.22782638372,1.23207551517,9.62277631043,317.708152499,1.03292548945
High-income Asia Pacific,,2000,6.91942216707,80.1219113474,20.664981379,1292.9544672,0.2366321969,10.9287441543,103.754850163,6.48501080664,13.1510532017,0.177002912826,74.541852349,2.09661784992,1.0945234118,6.70432366716,246.533882278,1.0590713533
High-income Asia Pacific,,2005,6.20396620976,59.415323426,13.1134054053,859.189654336,0.231878765978,8.24634396004,70.8882613755,4.38435877638,12.2391752204,0.0948529242186,52.7641677048,1.28263537125,0.990225107724,4.74255416406,160.87022796,0.920507077239
High-income Asia Pacific,,2006,6.36393853063,58.561892741,12.6138302721,833.928463218,0.23866178179,8.04706294502,66.7909835355,4.30529998471,12.8557630537,0.0843078037124,48.5225770862,1.11131728366,0.960839538092,4.44674617326,153.616098192,0.878186430748
High-income Asia Pacific,,2010,6.25872992327,51.8871479547,11.5531038971,682.282634087,0.243974672788,7.22042522838,54.8814028943,3.80387966313,13.8658700562,0.0557585580163,37.8207035757,0.699243188905,0.904128718679,3.63264886058,133.986781837,0.813952243249
High-income Asia Pacific,,2016,4.80257957012,37.8892198529,8.11277574632,485.859248746,0.199924327676,5.24220709382,36.7340890104,2.52039885249,10.9589332971,0.0284720836306,28.7456122055,0.474437506888,0.727586878655,2.63097786555,96.4494423825,0.744303150264
Honduras,HND,1990,69.2386120602,721.827385687,695.572350583,1489.10308552,0.0252511173759,615.109460295,153.058902754,1410.31616653,1618.1042556,506.821742583,289.630119044,5.93883597256,0.274652983688,3.72733625086,2051.37148755,0.144356761775
Honduras,HND,1995,52.3267025264,521.868695526,415.693970523,1351.14316627,0.0256276292292,415.709402309,112.545927065,1030.05542357,1167.88053739,368.146235335,227.318783567,5.97855055195,0.252384212798,3.07648418139,1505.84377753,0.176037322547
Honduras,HND,2000,30.0517223093,308.149426502,211.230015209,1202.58174963,0.026227936921,233.503907603,84.8462654075,553.785943437,633.455496588,264.582557673,183.075569816,5.51434840714,0.240855131454,2.6400839476,905.359836704,0.218841799258
